"","id","display_name","artists","artists_IDs","yr","danceability","energy","key","loudness","liveness","tempo","uri","url"
"16.3","0EWkyzfsvosPo86T11yDYB","Pray (Karaoke Version) - Originally Performed By MC Hammer","A Nice Vibe","6NiolfPLVjtGrOqFxPIR3n","1991",0.86,0.804,9,-15.165,0.0497,120.111,"spotify:track:0EWkyzfsvosPo86T11yDYB","https://open.spotify.com/track/0EWkyzfsvosPo86T11yDYB"
"16.4","0i00AL9toLfJeb4VlWLvSi","Reach (NBC Olympic Version)","Gloria Estefan","5IFCkqu9J6xdWeYMk5I889","1996",0.451,0.832,5,-5.371,0.0722,156.104,"spotify:track:0i00AL9toLfJeb4VlWLvSi","https://open.spotify.com/track/0i00AL9toLfJeb4VlWLvSi"
"16.5","0jsANwwkkHyyeNyuTFq2XO","Heartbreaker","Mariah Carey","4iHNK0tOyZPYnBU7nGAgpQ","1999",0.524,0.816,1,-5.872,0.349,200.031,"spotify:track:0jsANwwkkHyyeNyuTFq2XO","https://open.spotify.com/track/0jsANwwkkHyyeNyuTFq2XO"
"16.6","0lTKqVmGitaJGRf1DzhaFV","La Niña Que Llora en Tus Fiestas","La Oreja de Van Gogh","4U7lXyKdSf1JbM1aXvsodC","2011",0.602,0.653,6,-6.793,0.617,135.984,"spotify:track:0lTKqVmGitaJGRf1DzhaFV","https://open.spotify.com/track/0lTKqVmGitaJGRf1DzhaFV"
"16.7","0mdbrGj4IrGwZeAUwUJLPl","Te Quiero Tanto","Ivan","4geJci3XRoeMknHvknu2gL","1981",0.614,0.723,9,-10.269,0.082,117.01,"spotify:track:0mdbrGj4IrGwZeAUwUJLPl","https://open.spotify.com/track/0mdbrGj4IrGwZeAUwUJLPl"
"16.8","0ScrUVrcTYIZijbqDZ3CJE","Jamás","Camilo Sesto","2Cy7KBSkqu7otJfuMTWT7Y","1976",0.447,0.574,5,-5.442,0.564,131.407,"spotify:track:0ScrUVrcTYIZijbqDZ3CJE","https://open.spotify.com/track/0ScrUVrcTYIZijbqDZ3CJE"
"16.9","0vg4WnUWvze6pBOJDTq99k","You're Beautiful","James Blunt","7KMqksf0UMdyA0UCf4R3ux","2005",0.675,0.479,0,-9.87,0.088,81.998,"spotify:track:0vg4WnUWvze6pBOJDTq99k","https://open.spotify.com/track/0vg4WnUWvze6pBOJDTq99k"
"16.10","0z3Voyxi0FH0SQBc7c4wri","Cosas De La Vida (Cose Della Vita)","Eros Ramazzotti","61J0BktHv7PuP3tjTPYXSX","1993",0.622,0.629,6,-8.821,0.264,88.026,"spotify:track:0z3Voyxi0FH0SQBc7c4wri","https://open.spotify.com/track/0z3Voyxi0FH0SQBc7c4wri"
"16.11","129lYDVKnWtlJc2PZJviuA","A Dios Le Pido","Juanes","0UWZUmn7sybxMCqrw9tGa7","2002",0.678,0.845,7,-3.527,0.0942,97.002,"spotify:track:129lYDVKnWtlJc2PZJviuA","https://open.spotify.com/track/129lYDVKnWtlJc2PZJviuA"
"16.12","15z9QEJOBV6hDdWsdZwDKP","Stand My Ground","Within Temptation","3hE8S8ohRErocpkY7uJW4a","2005",0.251,0.866,5,-4.072,0.116,87.714,"spotify:track:15z9QEJOBV6hDdWsdZwDKP","https://open.spotify.com/track/15z9QEJOBV6hDdWsdZwDKP"
"16.13","17fBwBMpF2WwIZpWSXGMv8","Tú No Tienes Corazón (Tú Di Coure None Hai)","Luis Miguel","2nszmSgqreHSdJA3zWPyrW","1985",0.547,0.889,2,-6.407,0.308,176.133,"spotify:track:17fBwBMpF2WwIZpWSXGMv8","https://open.spotify.com/track/17fBwBMpF2WwIZpWSXGMv8"
"16.14","1fidCEsYlaVE3pHwKCvpFZ","Am I Wrong","Nico & Vinz","0awl5piYwO0CDTHEkCjUhn","2014",0.725,0.68,8,-5.465,0.158,119.939,"spotify:track:1fidCEsYlaVE3pHwKCvpFZ","https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ"
"16.15","1FTSo4v6BOZH9QxKc3MbVM","Song 2 - 2012 Remastered Version","Blur","7MhMgCo0Bl0Kukl93PZbYS","1997",0.674,0.789,8,-6.903,0.0754,129.804,"spotify:track:1FTSo4v6BOZH9QxKc3MbVM","https://open.spotify.com/track/1FTSo4v6BOZH9QxKc3MbVM"
"16.16","1gdZT3iGknuYegJEULa0M8","Caballo De Batalla - 2012 Remastered Version","Juan Pardo","1IzfzM2kYigRWUmErr9WmG","1983",0.707,0.85,9,-4.561,0.116,91.827,"spotify:track:1gdZT3iGknuYegJEULa0M8","https://open.spotify.com/track/1gdZT3iGknuYegJEULa0M8"
"16.17","1L5tZi0izXsi5Kk5OJf4W0","Rehab","Amy Winehouse","6Q192DXotxtaysaqNPy5yR","2008",0.434,0.872,0,-2.974,0.396,71.515,"spotify:track:1L5tZi0izXsi5Kk5OJf4W0","https://open.spotify.com/track/1L5tZi0izXsi5Kk5OJf4W0"
"16.18","1MX6kqZ8FOht5UnQuPl6Jj","I Want It All - Single Version","Queen","1dfeR4HaWDbWqFHLkxsg1d","1989",0.406,0.847,11,-5.705,0.375,92.245,"spotify:track:1MX6kqZ8FOht5UnQuPl6Jj","https://open.spotify.com/track/1MX6kqZ8FOht5UnQuPl6Jj"
"16.19","1mZXYaXINB9I76OPkOXsN0","El Salmon","Andrés Calamaro","3tAICgiSR5PfYY4B8qsoAU","2001",0.65,0.94,0,-5.259,0.292,124.923,"spotify:track:1mZXYaXINB9I76OPkOXsN0","https://open.spotify.com/track/1mZXYaXINB9I76OPkOXsN0"
"16.20","1PpfeNl5uYRBhfFcig2Uz6","19-2000 - Soulchild Remix","Gorillaz","3AA28KZvwAUcZuOKwyblJQ","2001",0.672,0.896,0,-3.986,0.299,102.045,"spotify:track:1PpfeNl5uYRBhfFcig2Uz6","https://open.spotify.com/track/1PpfeNl5uYRBhfFcig2Uz6"
"16.21","1qm2pPNBi490P1ulBQPcWH","Eterna Melodía (Eterna Malattia)","Bertin Osborne","3GcAxbZYbhiXlNrhxWgiQZ","1984",0.719,0.738,4,-5.976,0.36,121.821,"spotify:track:1qm2pPNBi490P1ulBQPcWH","https://open.spotify.com/track/1qm2pPNBi490P1ulBQPcWH"
"16.22","1YaK2hxBcOHFQXKfeSA3Oh","The Beatles (Part 2) - Original Album Track","Stars On 45","4r8b3Hr0AMhzhAg75le0Gx","1981",0.69,0.785,6,-5.549,0.353,120.092,"spotify:track:1YaK2hxBcOHFQXKfeSA3Oh","https://open.spotify.com/track/1YaK2hxBcOHFQXKfeSA3Oh"
"16.23","1ySwd43oWXbrytN2BD0Mhb","Bailamos - Wild Wild West/Soundtrack Version","Enrique Iglesias","7qG3b048QCHVRO5Pv1T5lw","1999",0.626,0.886,7,-4.513,0.107,99.883,"spotify:track:1ySwd43oWXbrytN2BD0Mhb","https://open.spotify.com/track/1ySwd43oWXbrytN2BD0Mhb"
"16.24","23l2w3igJeeB73PwGwNDRx","El Rock De Una Noche De Verano - En Directo / 2017","Miguel Rios","1dpnxi6xgoB2kaRYnnoatZ","1983",0.307,0.879,6,-7.395,0.698,146.167,"spotify:track:23l2w3igJeeB73PwGwNDRx","https://open.spotify.com/track/23l2w3igJeeB73PwGwNDRx"
"16.25","24fQpRwKFkC3Fe8QtvvrNw","Back for Good - Radio Mix","Take That","1XgFuvRd7r5g0h844A5ZUQ","1995",0.6,0.504,5,-9.761,0.137,78.961,"spotify:track:24fQpRwKFkC3Fe8QtvvrNw","https://open.spotify.com/track/24fQpRwKFkC3Fe8QtvvrNw"
"16.26","25OUeDZIDX1UIQlsrWcCgc","Only When You Leave","Spandau Ballet","2urZrEdsq72kx0UzfYN8Yv","1984",0.667,0.775,7,-6.842,0.0863,136.91,"spotify:track:25OUeDZIDX1UIQlsrWcCgc","https://open.spotify.com/track/25OUeDZIDX1UIQlsrWcCgc"
"16.27","26GWlyClPmRPjaHglxoPda","Gorrion","Miguel Gallardo","5imd6MnP4WpDohSwFnO38T","1978",0.53,0.454,4,-9.441,0.129,85.882,"spotify:track:26GWlyClPmRPjaHglxoPda","https://open.spotify.com/track/26GWlyClPmRPjaHglxoPda"
"16.28","2C53QlFqCUw3l9cO5or0YK","September","The Intention Craft","31hZy2F9zX2PVerBaEKFfQ","2006",0.472,0.169,5,-18.713,0.106,105.786,"spotify:track:2C53QlFqCUw3l9cO5or0YK","https://open.spotify.com/track/2C53QlFqCUw3l9cO5or0YK"
"16.29","2Cy7QY8HPLk925AyNAt6OG","Black or White - Single Version","Michael Jackson","3fMbdgg4jU18AjLCKBhRSm","1992",0.741,0.894,4,-3.826,0.089,114.869,"spotify:track:2Cy7QY8HPLk925AyNAt6OG","https://open.spotify.com/track/2Cy7QY8HPLk925AyNAt6OG"
"16.30","2D2GISPz94aFg526x54sfH","El Amor de Mi Vida","Camilo Sesto","2Cy7KBSkqu7otJfuMTWT7Y","1979",0.269,0.302,4,-9.861,0.121,96.739,"spotify:track:2D2GISPz94aFg526x54sfH","https://open.spotify.com/track/2D2GISPz94aFg526x54sfH"
"16.31","2DoLE7AzyxPZEIlEPOp9Sj","Hablame del Mar, Marinero","Marisol","0sJaoFM0uFCOBE5Qcrhv7n","1972",0.463,0.56,5,-4.698,0.13,119.685,"spotify:track:2DoLE7AzyxPZEIlEPOp9Sj","https://open.spotify.com/track/2DoLE7AzyxPZEIlEPOp9Sj"
"16.32","2fF6Kma5cZBvDCyEKq30tb","A Prueba de Ti","Malú","3TLGNOdp1UWYMnV5XG9HkR","2014",0.557,0.913,5,-2.833,0.117,89.987,"spotify:track:2fF6Kma5cZBvDCyEKq30tb","https://open.spotify.com/track/2fF6Kma5cZBvDCyEKq30tb"
"16.33","2IiNA0s5eQBSjwK4iNeUvW","Complicated","Avril Lavigne","0p4nmQO2msCgU4IF37Wi3j","2002",0.585,0.776,5,-5.898,0.3,77.987,"spotify:track:2IiNA0s5eQBSjwK4iNeUvW","https://open.spotify.com/track/2IiNA0s5eQBSjwK4iNeUvW"
"16.34","2JLvwadQSPq6aFEuekTJYf","Ay Que Pesado","Mecano","5BMgsAFg8rZQc3tqs5BB8G","1986",0.816,0.72,5,-6.813,0.0514,142.236,"spotify:track:2JLvwadQSPq6aFEuekTJYf","https://open.spotify.com/track/2JLvwadQSPq6aFEuekTJYf"
"16.35","2mX7sXMClQStxOKI9l3ueE","Frente al amor","María Jiménez","3xg8yTZPuoRF0uFGl1O0FS","1982",0.564,0.753,9,-6.022,0.24,108.699,"spotify:track:2mX7sXMClQStxOKI9l3ueE","https://open.spotify.com/track/2mX7sXMClQStxOKI9l3ueE"
"16.36","2q1FTFnH9H7Ax8sFC9e8HE","El hombre de negro","Loquillo Y Los Trogloditas","4EM1gc21UrYHQ3eal963Xl","1993",0.665,0.864,7,-5.993,0.0321,113.227,"spotify:track:2q1FTFnH9H7Ax8sFC9e8HE","https://open.spotify.com/track/2q1FTFnH9H7Ax8sFC9e8HE"
"16.37","2r3uM0CQOXznN4tdpw4gmM","Breakthoven","Barón Rojo","0R5dtryP4tKLlMZA0vhBvF","1985",0.25,0.936,9,-4.662,0.0549,143.721,"spotify:track:2r3uM0CQOXznN4tdpw4gmM","https://open.spotify.com/track/2r3uM0CQOXznN4tdpw4gmM"
"16.38","2scKJ2GTRLCDvnzUbSIEEv","Gimme Love","Alexia","09ao6AC5gW8AxRBUVkqWIB","1998",0.773,0.804,0,-6.682,0.801,98.01,"spotify:track:2scKJ2GTRLCDvnzUbSIEEv","https://open.spotify.com/track/2scKJ2GTRLCDvnzUbSIEEv"
"16.39","2T3jgoAMbBXiMMD8pSc6QL","This Is The Life","Amy Macdonald","1hJuGCUpefX24GFmss9bjH","2009",0.506,0.88,1,-4.948,0.0712,190.129,"spotify:track:2T3jgoAMbBXiMMD8pSc6QL","https://open.spotify.com/track/2T3jgoAMbBXiMMD8pSc6QL"
"16.40","2vMPuZhvKEgRjS919w385M","Batismo Dos Bichos (Man Gave Name To All The Animals)","Ruy Maurity","05EBR0pPcPKP6B2QKkHoDf","1980",0.854,0.892,0,-10.62,0.182,102.717,"spotify:track:2vMPuZhvKEgRjS919w385M","https://open.spotify.com/track/2vMPuZhvKEgRjS919w385M"
"16.41","2vW8AUf3saGQxTchf7Jlo9","Nirvana","Elbosco","5Scn8rME9Jyk7IXbY8FqqB","1996",0.642,0.565,2,-11.734,0.129,97.984,"spotify:track:2vW8AUf3saGQxTchf7Jlo9","https://open.spotify.com/track/2vW8AUf3saGQxTchf7Jlo9"
"16.42","2Y8wN1dpvzHdjV5cwza5wV","Reach Out, I'll Be There - Single Version / Mono","Four Tops","7fIvjotigTGWqjIz6EP1i4","1967",0.62,0.838,3,-2.459,0.214,119.579,"spotify:track:2Y8wN1dpvzHdjV5cwza5wV","https://open.spotify.com/track/2Y8wN1dpvzHdjV5cwza5wV"
"16.43","33DMEbng3WJkca95fxn0Jv","Heartbreaker","Auryn","5SDjeVjcT8OArcVd6Yu6a9","2013",0.719,0.691,1,-5.366,0.0844,128.03,"spotify:track:33DMEbng3WJkca95fxn0Jv","https://open.spotify.com/track/33DMEbng3WJkca95fxn0Jv"
"16.44","3AA8e8y91PHy1mRz2yDyqK","Mundo De Cristal","Duncan Dhu","2MLHBMApNE5h8wIufiTPs7","1991",0.711,0.895,7,-3.661,0.106,122.327,"spotify:track:3AA8e8y91PHy1mRz2yDyqK","https://open.spotify.com/track/3AA8e8y91PHy1mRz2yDyqK"
"16.45","3dYD57lRAUcMHufyqn9GcI","Take Me To Church","Hozier","2FXC3k01G6Gw61bmprjgqS","2015",0.561,0.667,4,-5.191,0.116,128.962,"spotify:track:3dYD57lRAUcMHufyqn9GcI","https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI"
"16.46","3EGI5qmVmGlfgy9BmNb1R8","Lessons In Love","Level 42","0L9xkvBPcEp1nrhDrodxc5","1987",0.711,0.843,7,-8.434,0.306,113.21,"spotify:track:3EGI5qmVmGlfgy9BmNb1R8","https://open.spotify.com/track/3EGI5qmVmGlfgy9BmNb1R8"
"16.47","3EZAWcYVmucSn0t4AVKl4x","I'm Coming Home - Remixed by Steve Benham","Tom Jones","1T0wRBO0CK0vK8ouUMqEl5","1968",0.468,0.409,4,-13.364,0.207,86.027,"spotify:track:3EZAWcYVmucSn0t4AVKl4x","https://open.spotify.com/track/3EZAWcYVmucSn0t4AVKl4x"
"16.48","3F7LwUGXeXIm7Br3QCxvd5","Bonito Es","Los Sencillos","4tckU58lAHcyNaWWswLubb","1992",0.65,0.979,9,-3.551,0.0251,122.116,"spotify:track:3F7LwUGXeXIm7Br3QCxvd5","https://open.spotify.com/track/3F7LwUGXeXIm7Br3QCxvd5"
"16.49","3Is1ugfPG3hdFWTq15nNBV","Love Is Strong - Remastered","The Rolling Stones","22bE4uQ6baNwSHPVcDxLCe","1994",0.536,0.86,7,-5.024,0.0619,110.162,"spotify:track:3Is1ugfPG3hdFWTq15nNBV","https://open.spotify.com/track/3Is1ugfPG3hdFWTq15nNBV"
"16.50","3JFFnk9XQ9PKNd6ueBc2RK","Malo","Bebe","2byU53ebtTxcAnIRE814Ts","2004",0.777,0.812,1,-6.18,0.145,108.159,"spotify:track:3JFFnk9XQ9PKNd6ueBc2RK","https://open.spotify.com/track/3JFFnk9XQ9PKNd6ueBc2RK"
"16.51","3JznYTYT2UXwYqhYCqvTSL","Maquillaje","Mecano","5BMgsAFg8rZQc3tqs5BB8G","1982",0.71,0.923,4,-4.986,0.109,118.438,"spotify:track:3JznYTYT2UXwYqhYCqvTSL","https://open.spotify.com/track/3JznYTYT2UXwYqhYCqvTSL"
"16.52","3qCE3tlNYhxVrEOwVnF3Q9","I'm Your Baby Tonight","Whitney Houston","6XpaIBNiVzIetEPCWDvAFP","1990",0.668,0.872,6,-8.787,0.277,165.147,"spotify:track:3qCE3tlNYhxVrEOwVnF3Q9","https://open.spotify.com/track/3qCE3tlNYhxVrEOwVnF3Q9"
"16.53","3t4i2ZrrPcIZLgK7VNqD36","Alejandro","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","2010",0.623,0.793,11,-6.63,0.375,98.998,"spotify:track:3t4i2ZrrPcIZLgK7VNqD36","https://open.spotify.com/track/3t4i2ZrrPcIZLgK7VNqD36"
"16.54","3ToWC9JYSmDIa9yJs0k6PO","Te Dejo Madrid","Shakira","0EmeFodog0BfCgMzAIvKQp","2002",0.736,0.68,11,-5.062,0.264,131.032,"spotify:track:3ToWC9JYSmDIa9yJs0k6PO","https://open.spotify.com/track/3ToWC9JYSmDIa9yJs0k6PO"
"16.55","3u5N55tHf7hXATSQrjBh2q","Freed From Desire","Gala","3OqTvcWgb0xaainosGVvuZ","1998",0.704,0.861,2,-4.221,0.0992,128.99,"spotify:track:3u5N55tHf7hXATSQrjBh2q","https://open.spotify.com/track/3u5N55tHf7hXATSQrjBh2q"
"16.56","3uU6dqBjVKRTPis0RrTaT4","Las de la Intuición","Shakira","0EmeFodog0BfCgMzAIvKQp","2007",0.728,0.731,2,-7.075,0.0888,130.032,"spotify:track:3uU6dqBjVKRTPis0RrTaT4","https://open.spotify.com/track/3uU6dqBjVKRTPis0RrTaT4"
"16.57","3XaZWqQXsQTsdEIJxj4mzY","Mi Buen Amor","Camilo Sesto","2Cy7KBSkqu7otJfuMTWT7Y","1977",0.309,0.565,7,-5.131,0.327,140.123,"spotify:track:3XaZWqQXsQTsdEIJxj4mzY","https://open.spotify.com/track/3XaZWqQXsQTsdEIJxj4mzY"
"16.58","3xGon93gcCARQ4VgYgoirk","Sobreviviré","Monica Naranjo","0zGM73sadbAOBLev02P8LO","2000",0.591,0.741,11,-7.039,0.144,132.082,"spotify:track:3xGon93gcCARQ4VgYgoirk","https://open.spotify.com/track/3xGon93gcCARQ4VgYgoirk"
"16.59","4i6wuhGdbBoJDYdIrV32Ie","Secretos","Ole Ole","7qHvHD5y98by1dMKGHT1kY","1988",0.539,0.739,9,-10.269,0.309,168.111,"spotify:track:4i6wuhGdbBoJDYdIrV32Ie","https://open.spotify.com/track/4i6wuhGdbBoJDYdIrV32Ie"
"16.60","4kLLWz7srcuLKA7Et40PQR","I Gotta Feeling","The Black Eyed Peas","1yxSLGMDHlW21z4YXirZDS","2009",0.743,0.766,0,-6.375,0.509,127.96,"spotify:track:4kLLWz7srcuLKA7Et40PQR","https://open.spotify.com/track/4kLLWz7srcuLKA7Et40PQR"
"16.61","4MLBqAEzNN89o2M9h92Z26","Get Back - Remastered 2009","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1969",0.761,0.592,2,-9.836,0.61,123.095,"spotify:track:4MLBqAEzNN89o2M9h92Z26","https://open.spotify.com/track/4MLBqAEzNN89o2M9h92Z26"
"16.62","4mTsRdFE28MYlrZo8N4Es0","La Costa Del Silencio","Mägo de Oz","5ZNxiPcbKgaNcBrERMpqeu","2004",0.498,0.891,5,-7.021,0.0942,133.918,"spotify:track:4mTsRdFE28MYlrZo8N4Es0","https://open.spotify.com/track/4mTsRdFE28MYlrZo8N4Es0"
"16.63","4mVLzFbc3gaCoWCEENLouc","Domino Dancing","Pet Shop Boys","2ycnb8Er79LoH2AsR5ldjh","1988",0.645,0.923,9,-9.781,0.0303,109.988,"spotify:track:4mVLzFbc3gaCoWCEENLouc","https://open.spotify.com/track/4mVLzFbc3gaCoWCEENLouc"
"16.64","4PYJg9woL4GIqXevJ3e9mg","Cada vez que estoy sin tí (con Vanesa Martín) - Directo 20 años","David DeMaría","6oaqXcTI16QinRDKLtkMaI","2003",0.483,0.564,11,-6.661,0.0848,82.908,"spotify:track:4PYJg9woL4GIqXevJ3e9mg","https://open.spotify.com/track/4PYJg9woL4GIqXevJ3e9mg"
"16.65","4QOXPy2nuInZBz4wXQqpEv","Big Big World","Emilia","1sPuAjy8SuvfwXNVgt52jg","1999",0.563,0.461,0,-10.441,0.187,87.993,"spotify:track:4QOXPy2nuInZBz4wXQqpEv","https://open.spotify.com/track/4QOXPy2nuInZBz4wXQqpEv"
"16.66","4Td50xcLZQOrOHQeG0vULJ","Lucky","Lucky Twice","3pthbcw421plaJoQeGMrjr","2007",0.817,0.953,0,-2.285,0.334,129.988,"spotify:track:4Td50xcLZQOrOHQeG0vULJ","https://open.spotify.com/track/4Td50xcLZQOrOHQeG0vULJ"
"16.67","4uofaK0hnyZQFDAepvPNl6","El Ultimo Vals","La Oreja de Van Gogh","4U7lXyKdSf1JbM1aXvsodC","2008",0.594,0.801,7,-4.788,0.0901,137.981,"spotify:track:4uofaK0hnyZQFDAepvPNl6","https://open.spotify.com/track/4uofaK0hnyZQFDAepvPNl6"
"16.68","4V4Ur4PJskr5vR2ek8VHWw","Spinning the Wheel","George Michael","19ra5tSw0tWufvUp8GotLo","1996",0.682,0.444,6,-11.141,0.0982,150.282,"spotify:track:4V4Ur4PJskr5vR2ek8VHWw","https://open.spotify.com/track/4V4Ur4PJskr5vR2ek8VHWw"
"16.69","4VnzKUBMB6cvog8Jvv1few","Yellow River","Christie","0HoeFrrKutiio4HJtXN0Sn","1970",0.627,0.544,4,-11.436,0.152,129.851,"spotify:track:4VnzKUBMB6cvog8Jvv1few","https://open.spotify.com/track/4VnzKUBMB6cvog8Jvv1few"
"16.70","5dEBcymDDG9TUjJnAouOPp","Step by Step","Whitney Houston","6XpaIBNiVzIetEPCWDvAFP","1997",0.752,0.79,2,-8.648,0.284,115.976,"spotify:track:5dEBcymDDG9TUjJnAouOPp","https://open.spotify.com/track/5dEBcymDDG9TUjJnAouOPp"
"16.71","5DiXcVovI0FcY2s0icWWUu","Mr. Jones","Counting Crows","0vEsuISMWAKNctLlUAhSZC","1994",0.581,0.817,0,-6.542,0.246,141.607,"spotify:track:5DiXcVovI0FcY2s0icWWUu","https://open.spotify.com/track/5DiXcVovI0FcY2s0icWWUu"
"16.72","5DPVU9xTKDC2CizYp5WXT2","48 Crash","Suzi Quatro","15jHZ1EZwmm2QDjKctvqJQ","1974",0.643,0.765,2,-8.602,0.169,137.979,"spotify:track:5DPVU9xTKDC2CizYp5WXT2","https://open.spotify.com/track/5DPVU9xTKDC2CizYp5WXT2"
"16.73","5IATbFZds3cbOx8YxuMuko","Emotional Rescue","The Rolling Stones","22bE4uQ6baNwSHPVcDxLCe","1980",0.68,0.616,10,-5.515,0.0379,113.412,"spotify:track:5IATbFZds3cbOx8YxuMuko","https://open.spotify.com/track/5IATbFZds3cbOx8YxuMuko"
"16.74","5JFgSMQw2Fo6KFVHHklL71","Fantasia","Juan Bau","3anoxp3DkA74doyHgkDngp","1976",0.488,0.743,8,-7.625,0.0659,106.608,"spotify:track:5JFgSMQw2Fo6KFVHHklL71","https://open.spotify.com/track/5JFgSMQw2Fo6KFVHHklL71"
"16.75","5OQGeJ1ceykovrykZsGhqL","Breathless","The Corrs","1VbWUxZTRNY2gw3qZ1tg9W","2000",0.607,0.82,11,-7.754,0.269,126.988,"spotify:track:5OQGeJ1ceykovrykZsGhqL","https://open.spotify.com/track/5OQGeJ1ceykovrykZsGhqL"
"16.76","5PKWUDfQFtc5qqo8cs1gQp","Set Fire to the Rain","Adele","4dpARuHxo51G3z768sgnrY","2012",0.603,0.67,2,-3.882,0.112,107.995,"spotify:track:5PKWUDfQFtc5qqo8cs1gQp","https://open.spotify.com/track/5PKWUDfQFtc5qqo8cs1gQp"
"16.77","5PM8SxOW02F9ChM0BLjALX","Me haces tanto bien","Amistades Peligrosas","15FscPIs0VO23BCCMaPglf","1994",0.706,0.773,4,-10.329,0.0385,98.998,"spotify:track:5PM8SxOW02F9ChM0BLjALX","https://open.spotify.com/track/5PM8SxOW02F9ChM0BLjALX"
"16.78","5WQQIDU3HRaMyPkob8mpFb","Where Have You Been","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","2012",0.719,0.847,0,-6.34,0.221,127.963,"spotify:track:5WQQIDU3HRaMyPkob8mpFb","https://open.spotify.com/track/5WQQIDU3HRaMyPkob8mpFb"
"16.79","5XxcwLvZXDLGbwBK4G0ovH","Ella","Bebe","2byU53ebtTxcAnIRE814Ts","2004",0.843,0.797,9,-6.746,0.0465,118.006,"spotify:track:5XxcwLvZXDLGbwBK4G0ovH","https://open.spotify.com/track/5XxcwLvZXDLGbwBK4G0ovH"
"16.80","5ypa5E7erz8hKXxPPnGbST","Balla Balla (Italian Hit Connection)","Francesco Napoli","4ehDlSEuqN9uVXcwce30K1","1987",0.697,0.904,6,-7.668,0.0651,110.177,"spotify:track:5ypa5E7erz8hKXxPPnGbST","https://open.spotify.com/track/5ypa5E7erz8hKXxPPnGbST"
"16.81","65hJCXKgnxjDJIbUMB8iBG","Dialogo - Spanish Version of ""Libero Dialogo""","Eros Ramazzotti","61J0BktHv7PuP3tjTPYXSX","1988",0.567,0.713,1,-7.041,0.157,172.147,"spotify:track:65hJCXKgnxjDJIbUMB8iBG","https://open.spotify.com/track/65hJCXKgnxjDJIbUMB8iBG"
"16.82","69ag2gM05lwYtR9qlJmTBC","Aqui No Podemos Hacerlo","Los Rodriguez","3XkJyJgJDxnjdQgH0zfT8K","1995",0.492,0.771,5,-5.365,0.261,166.698,"spotify:track:69ag2gM05lwYtR9qlJmTBC","https://open.spotify.com/track/69ag2gM05lwYtR9qlJmTBC"
"16.83","6c20LH3R4foocWLmYyojWq","Maggie May","Rod Stewart","2y8Jo9CKhJvtfeKOsYzRdT","1971",0.611,0.583,2,-10.428,0.0688,129.432,"spotify:track:6c20LH3R4foocWLmYyojWq","https://open.spotify.com/track/6c20LH3R4foocWLmYyojWq"
"16.84","6fKQblT3h0U2ydiDbnsyfa","Mixed Emotions - Remastered","The Rolling Stones","22bE4uQ6baNwSHPVcDxLCe","1989",0.497,0.947,7,-4.16,0.824,137.089,"spotify:track:6fKQblT3h0U2ydiDbnsyfa","https://open.spotify.com/track/6fKQblT3h0U2ydiDbnsyfa"
"16.85","6tXnRSvuNgOq4QcxpIN54r","Weather With You","Crowded House","7ohlPA8dRBtCf92zaZCaaB","1992",0.643,0.614,2,-12.878,0.214,93.981,"spotify:track:6tXnRSvuNgOq4QcxpIN54r","https://open.spotify.com/track/6tXnRSvuNgOq4QcxpIN54r"
"16.86","6wAV49hRfOiCTHztORMy8Y","Crush","Jennifer Paige","26PDtWYDJ1KD0brukKsJH1","1998",0.735,0.693,1,-5.644,0.0836,115.04,"spotify:track:6wAV49hRfOiCTHztORMy8Y","https://open.spotify.com/track/6wAV49hRfOiCTHztORMy8Y"
"16.87","73TXMz1i41sGfOuDg8gH4L","Candle In The Wind - 2018 Version","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","1997",0.549,0.449,4,-10.479,0.117,76.028,"spotify:track:73TXMz1i41sGfOuDg8gH4L","https://open.spotify.com/track/73TXMz1i41sGfOuDg8gH4L"
"16.88","74xxxGFo1Laa5laevXZuVI","Turn the Beat Around","Gloria Estefan","5IFCkqu9J6xdWeYMk5I889","1995",0.735,0.804,6,-6.476,0.0716,130.018,"spotify:track:74xxxGFo1Laa5laevXZuVI","https://open.spotify.com/track/74xxxGFo1Laa5laevXZuVI"
"16.89","75mx4MRQt4l7Gs49JSc6QV","Through the Barricades","Spandau Ballet","2urZrEdsq72kx0UzfYN8Yv","1987",0.434,0.324,7,-13.994,0.0996,146.088,"spotify:track:75mx4MRQt4l7Gs49JSc6QV","https://open.spotify.com/track/75mx4MRQt4l7Gs49JSc6QV"
"16.90","78MsF98mp8FmDrFoVclvMX","Quedate","Miguel Gallardo","5imd6MnP4WpDohSwFnO38T","1975",0.437,0.389,7,-10.384,0.191,131.975,"spotify:track:78MsF98mp8FmDrFoVclvMX","https://open.spotify.com/track/78MsF98mp8FmDrFoVclvMX"
